,Serie,Date,Value
11058,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-14,977.0
11059,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-14,11214.0
11060,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-14,4671.77
11061,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-15,955.0
11062,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-15,9953.0
11063,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-15,4326.45
11064,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-16,818.0
11065,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-16,8660.0
11066,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-16,3649.1
11067,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-17,774.0
11068,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-17,8065.0
11069,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-17,3129.02
11070,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-18,718.0
11071,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-18,8017.0
11072,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-18,2997.96
11073,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-19,788.0
11074,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-19,8763.0
11075,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-19,3460.75
11076,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-20,926.0
11077,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-20,10430.0
11078,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-20,3788.48
11079,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-21,979.0
11080,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-21,10536.0
11081,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-21,3781.0299999999997
11082,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-22,957.0
11083,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-22,9879.0
11084,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-22,3520.71
11085,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-23,789.0
11086,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-23,8836.0
11087,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-23,2822.17
11088,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-24,741.0
11089,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-24,8563.0
11090,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-24,2818.73
11091,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-25,583.0
11092,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-25,6708.0
11093,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-25,2281.83
11094,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-26,616.0
11095,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-26,6973.0
11096,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-26,2333.58
11097,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-27,876.0
11098,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-27,9729.0
11099,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-27,3166.55
11100,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-28,955.0
11101,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-28,10185.0
11102,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-28,3508.0299999999997
11103,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-29,772.0
11104,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-29,8597.0
11105,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-29,2611.65
11106,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-11-30,772.0
11107,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-11-30,8422.0
11108,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-11-30,2592.01
11109,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-01,466.0
11110,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-01,5234.0
11111,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-01,1273.1100000000001
11112,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-02,458.0
11113,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-02,4940.0
11114,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-02,1343.5700000000002
11115,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-03,435.0
11116,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-03,4691.0
11117,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-03,1339.06
11118,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-04,502.0
11119,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-04,5219.0
11120,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-04,1331.35
11121,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-05,476.0
11122,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-05,4610.0
11123,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-05,1350.63
11124,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-06,509.0
11125,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-06,5242.0
11126,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-06,1348.6599999999999
11127,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-07,475.0
11128,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-07,4880.0
11129,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-07,1323.58
11130,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-08,428.0
11131,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-08,4959.0
11132,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-08,1313.36
11133,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-09,426.0
11134,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-09,4503.0
11135,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-09,1334.44
11136,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-10,428.0
11137,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-10,4826.0
11138,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-10,1308.16
11139,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-11,496.0
11140,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-11,5170.0
11141,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-11,1357.97
11142,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-12,493.0
11143,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-12,4895.0
11144,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-12,1284.92
11145,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-13,494.0
11146,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-13,5218.0
11147,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-13,1354.97
11148,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-14,458.0
11149,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-14,4971.0
11150,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-14,1347.95
11151,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-15,409.0
11152,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-15,4234.0
11153,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-15,1151.91
11154,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-16,367.0
11155,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-16,4328.0
11156,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-16,1099.0
11157,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-17,421.0
11158,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-17,4869.0
11159,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-17,1378.51
11160,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-18,447.0
11161,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-18,4523.0
11162,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-18,1267.44
11163,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-19,461.0
11164,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-19,4870.0
11165,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-19,1296.45
11166,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-20,466.0
11167,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-20,5017.0
11168,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-20,1263.1399999999999
11169,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-21,452.0
11170,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-21,4819.0
11171,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-21,1283.46
11172,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-22,422.0
11173,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-22,4388.0
11174,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-22,1246.58
11175,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-23,385.0
11176,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-23,4207.0
11177,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-23,1236.03
11178,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-24,342.0
11179,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-24,4264.0
11180,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-24,1236.67
11181,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-25,376.0
11182,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-25,4466.0
11183,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-25,1270.97
11184,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-26,471.0
11185,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-26,5551.0
11186,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-26,1252.21
11187,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-27,412.0
11188,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-27,4843.0
11189,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-27,1244.21
11190,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-28,434.0
11191,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-28,5028.0
11192,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-28,1216.6100000000001
11193,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-29,411.0
11194,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-29,4365.0
11195,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-29,1181.28
11196,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-30,386.0
11197,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-30,4119.0
11198,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-30,1167.92
11199,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Clicks,2023-12-31,305.0
11200,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Impressions,2023-12-31,3403.0
11201,Search-Google&Bing-Self Serve-Sign Up-Non Brand-Spend,2023-12-31,1122.73
11202,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-21,133.0
11203,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-21,58809.0
11204,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-21,635.07
11205,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-22,290.0
11206,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-22,117925.0
11207,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-22,1045.78
11208,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-23,337.0
11209,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-23,117219.0
11210,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-23,1030.97
11211,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-24,289.0
11212,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-24,115264.0
11213,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-24,999.73
11214,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-25,302.0
11215,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-25,114489.0
11216,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-25,986.61
11217,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-26,286.0
11218,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-26,112232.0
11219,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-26,987.45
11220,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-27,308.0
11221,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-27,110745.0
11222,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-27,1003.9
11223,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-28,270.0
11224,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-28,115503.0
11225,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-28,1005.57
11226,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-29,276.0
11227,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-29,104948.0
11228,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-29,1093.62
11229,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-30,336.0
11230,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-30,118603.0
11231,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-30,1119.78
11232,Search-YouTube-Sales Led-NA-NA-Clicks,2023-03-31,329.0
11233,Search-YouTube-Sales Led-NA-NA-Impressions,2023-03-31,114598.0
11234,Search-YouTube-Sales Led-NA-NA-Spend,2023-03-31,1075.61
11235,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-01,314.0
11236,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-01,125128.0
11237,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-01,1094.24
11238,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-02,353.0
11239,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-02,128553.0
11240,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-02,1091.63
11241,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-03,807.0
11242,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-03,275006.0
11243,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-03,2760.23
11244,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-04,687.0
11245,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-04,247166.0
11246,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-04,2764.92
11247,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-05,319.0
11248,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-05,109456.0
11249,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-05,1147.49
11250,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-06,605.0
11251,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-06,215155.0
11252,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-06,2306.57
11253,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-07,645.0
11254,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-07,212547.0
11255,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-07,2234.35
11256,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-08,577.0
11257,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-08,210480.0
11258,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-08,2236.33
11259,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-09,576.0
11260,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-09,209656.0
11261,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-09,2236.88
11262,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-10,698.0
11263,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-10,233070.0
11264,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-10,2357.57
11265,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-11,816.0
11266,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-11,248349.0
11267,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-11,2852.12
11268,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-12,649.0
11269,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-12,230739.0
11270,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-12,2806.51
11271,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-13,671.0
11272,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-13,227643.0
11273,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-13,2865.99
11274,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-14,635.0
11275,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-14,210183.0
11276,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-14,2639.27
11277,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-15,664.0
11278,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-15,216500.0
11279,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-15,2578.91
11280,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-16,651.0
11281,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-16,207175.0
11282,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-16,2580.17
11283,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-17,711.0
11284,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-17,243173.0
11285,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-17,3250.36
11286,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-18,712.0
11287,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-18,229338.0
11288,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-18,3195.82
11289,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-19,757.0
11290,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-19,243173.0
11291,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-19,3170.62
11292,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-20,683.0
11293,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-20,239092.0
11294,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-20,3053.26
11295,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-24,5.0
11296,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-24,1212.0
11297,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-24,32.09
11298,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-25,8.0
11299,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-25,3469.0
11300,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-25,31.94
11301,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-26,14.0
11302,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-26,3678.0
11303,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-26,32.43
11304,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-27,11.0
11305,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-27,3627.0
11306,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-27,30.44
11307,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-28,587.0
11308,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-28,188917.0
11309,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-28,2194.51
11310,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-29,1636.0
11311,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-29,445788.0
11312,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-29,5984.65
11313,Search-YouTube-Sales Led-NA-NA-Clicks,2023-04-30,1346.0
11314,Search-YouTube-Sales Led-NA-NA-Impressions,2023-04-30,385607.0
11315,Search-YouTube-Sales Led-NA-NA-Spend,2023-04-30,5962.42
11316,Search-YouTube-Sales Led-NA-NA-Clicks,2023-05-01,23.0
11317,Search-YouTube-Sales Led-NA-NA-Impressions,2023-05-01,6060.0
11318,Search-YouTube-Sales Led-NA-NA-Spend,2023-05-01,97.33
11319,Search-YouTube-Sales Led-NA-NA-Clicks,2023-05-02,5.0
11320,Search-YouTube-Sales Led-NA-NA-Impressions,2023-05-02,1472.0
11321,Search-YouTube-Sales Led-NA-NA-Spend,2023-05-02,10.98
11322,Search-YouTube-Sales Led-NA-NA-Clicks,2023-05-03,0.0
11323,Search-YouTube-Sales Led-NA-NA-Impressions,2023-05-03,120.0
11324,Search-YouTube-Sales Led-NA-NA-Spend,2023-05-03,0.77
11325,Search-Google&Bing-Sales Led-NA-Brand-Clicks,2023-01-01,178.0
11326,Search-Google&Bing-Sales Led-NA-Brand-Impressions,2023-01-01,8821.0
11327,Search-Google&Bing-Sales Led-NA-Brand-Spend,2023-01-01,1652.44
11328,Search-Google&Bing-Sales Led-NA-Brand-Clicks,2023-01-02,409.0
11329,Search-Google&Bing-Sales Led-NA-Brand-Impressions,2023-01-02,12832.0
11330,Search-Google&Bing-Sales Led-NA-Brand-Spend,2023-01-02,3929.83
11331,Search-Google&Bing-Sales Led-NA-Brand-Clicks,2023-01-03,626.0
11332,Search-Google&Bing-Sales Led-NA-Brand-Impressions,2023-01-03,18461.0
11333,Search-Google&Bing-Sales Led-NA-Brand-Spend,2023-01-03,3107.86
11334,Search-Google&Bing-Sales Led-NA-Brand-Clicks,2023-01-04,692.0
11335,Search-Google&Bing-Sales Led-NA-Brand-Impressions,2023-01-04,20821.0
11336,Search-Google&Bing-Sales Led-NA-Brand-Spend,2023-01-04,3227.6499999999996
11337,Search-Google&Bing-Sales Led-NA-Brand-Clicks,2023-01-05,761.0
11338,Search-Google&Bing-Sales Led-NA-Brand-Impressions,2023-01-05,23953.0
11339,Search-Google&Bing-Sales Led-NA-Brand-Spend,2023-01-05,3215.54
11340,Search-Google&Bing-Sales Led-NA-Brand-Clicks,2023-01-06,600.0
11341,Search-Google&Bing-Sales Led-NA-Brand-Impressions,2023-01-06,20810.0
